time, Longitude, Longitude, Speed(Kn), Angle(°), Altatude(m),,,,
11:01:26 AM,43.7883,-111.7958,0.01,207.19,1519.1,,,,
11:01:28 AM,43.7883,-111.7958,0,207.19,1519.1,,,,
6:01:31 PM,43.7883,-111.7958,0,207.19,1519.1,,,,
6:01:33 PM,43.7883,-111.7958,0.01,207.19,1519.1,,,,
6:01:35 PM,43.7883,-111.7958,0,207.19,1519.1,,,,
6:01:37 PM,43.7883,-111.7958,0.02,207.19,1519.1,,,,
6:01:40 PM,43.7883,-111.7958,0,207.19,1519.1,,,,
11:01:43 AM,43.7883,-111.7958,0.01,207.19,1519.1,,,,
6:01:45 PM,43.7883,-111.7958,0.02,207.19,1519.1,,,,
6:01:47 PM,43.7883,-111.7958,0.02,207.19,1519.1,,,,
11:01:49 AM,43.7883,-111.7958,0.02,207.19,1519.2,,,,
#VALUE!,43.7883,-111.7958,0.01,207.19,1519.2,,,,
6:01:54 PM,43.7883,-111.7958,0.01,207.19,1519.2,,,,
6:01:56 PM,43.7883,-111.7958,0.02,207.19,1519.2,,,,
6:01:59 PM,43.7883,-111.7958,0.02,207.19,1519.2,,,,
6:02:01 PM,43.7883,-111.7958,0.01,207.19,1519.2,,,,
6:02:03 PM,43.7883,-111.7958,0.02,207.19,1519.2,,,,
11:02:05 AM,43.7883,-111.7958,0.02,207.19,1519.2,,,,
6:02:07 PM,43.7883,-111.7958,0.01,207.19,1519.2,,,,
6:02:10 PM,43.7883,-111.7958,0.02,207.19,1519.2,,,,
6:02:12 PM,43.7883,-111.7958,0.01,207.19,1519.2,,,,
11:02:14 AM,43.7883,-111.7958,0.02,207.19,1519.2,,,,
6:02:17 PM,43.7883,-111.7958,0.02,207.19,1519.2,,,,
11:02:19 AM,43.7883,-111.7958,0.01,207.19,1519.2,,,,
6:02:21 PM,43.7883,-111.7958,0.02,207.19,1519.2,,,,
6:02:24 PM,43.7883,-111.7958,0.01,207.19,1519.3,,,,
6:02:26 PM,43.7883,-111.7958,0.02,207.19,1519.3,,,,
6:02:28 PM,43.7883,-111.7958,0.03,207.19,1519.3,,,,
6:02:31 PM,43.7883,-111.7958,0.01,207.19,1519.3,,,,
6:02:34 PM,43.7883,-111.7958,0.02,207.19,1519.3,,,,
6:02:36 PM,43.7883,-111.7958,0.02,207.19,1519.3,,,,
6:02:38 PM,43.7883,-111.7958,0.02,207.19,1519.3,,,,
6:02:40 PM,43.7883,-111.7958,0.02,207.19,1519.3,,,,
6:02:43 PM,43.7883,-111.7958,0,207.19,1519.3,,,,
6:02:45 PM,43.7883,-111.7958,0.01,207.19,1519.3,,,,
6:02:47 PM,43.7883,-111.7958,0.02,207.19,1519.3,,,,
6:02:49 PM,43.7883,-111.7958,0.01,207.19,1519.3,,,,
6:02:52 PM,43.7883,-111.7958,0.01,207.19,1519.3,,,,
6:02:54 PM,43.7883,-111.7958,0.01,207.19,1519.3,,,,
6:02:56 PM,43.7883,-111.7958,0.01,207.19,1519.3,,,,
6:02:58 PM,43.7883,-111.7958,0.01,207.19,1519.3,,,,
11:03:01 AM,43.7883,-111.7958,0.01,207.19,1519.4,,,,
6:03:03 PM,43.7883,-111.7958,0.01,207.19,1519.4,,,,
11:03:05 AM,43.7883,-111.7958,0.01,207.19,1519.4,,,,
11:03:07 AM,43.7883,-111.7958,0,207.19,1519.4,,,,
6:03:09 PM,43.7883,-111.7958,0.01,207.19,1519.4,,,,
6:03:12 PM,43.7883,-111.7958,0.02,207.19,1519.4,,,,
6:03:14 PM,43.7883,-111.7958,0.02,207.19,1519.4,,,,
6:03:16 PM,43.7883,-111.7958,0.01,207.19,1519.4,,,,
6:03:19 PM,43.7883,-111.7958,0.01,207.19,1519.4,,,,
6:00:00 PM,43.7883,-111.7958,0.02,207.19,1519.4,,,,
6:03:25 PM,43.7883,-111.7958,0.01,207.19,1519.4,,,,
6:03:28 PM,43.7883,-111.7958,0,207.19,1519.4,,,,
6:03:30 PM,43.7883,-111.7958,0.01,207.19,1519.4,,,,
6:03:33 PM,43.7883,-111.7958,0.02,207.19,1519.5,,,,
6:03:35 PM,43.7883,-111.7958,0.03,207.19,1519.5,,,,
11:03:37 AM,43.7883,-111.7958,0.01,207.19,1519.5,,,,
11:03:39 AM,43.7883,-111.7958,0.01,207.19,1519.5,,,,
11:03:42 AM,43.7883,-111.7958,0.01,207.19,1519.5,,,,
11:03:44 AM,43.7883,-111.7958,0.02,207.19,1519.5,,,,
6:03:47 PM,43.7883,-111.7958,0.02,207.19,1519.5,,,,
6:03:49 PM,43.7883,-111.7958,0.01,207.19,1519.5,,,,
6:03:51 PM,43.7883,-111.7958,0.03,207.19,1519.5,,,,
11:03:53 AM,43.7883,-111.7958,0.01,207.19,1519.5,,,,
6:03:55 PM,43.7883,-111.7958,0,207.19,1519.5,,,,
11:03:57 AM,43.7883,-111.7958,0.03,207.19,1519.5,,,,
11:04:00 AM,43.7883,-111.7958,0.01,207.19,1519.5,,,,
6:04:02 PM,43.7883,-111.7958,0.01,207.19,1519.5,,,,
6:04:04 PM,43.7883,-111.7958,0.02,207.19,1519.6,,,,
6:04:07 PM,43.7883,-111.7958,0.01,207.19,1519.6,,,,
6:04:09 PM,43.7883,-111.7958,0.03,207.19,1519.6,,,,
6:04:11 PM,43.7883,-111.7958,0.01,207.19,1519.6,,,,
6:04:13 PM,43.7883,-111.7958,0.03,207.19,1519.6,,,,
6:04:16 PM,43.7883,-111.7958,0.02,207.19,1519.6,,,,
6:04:18 PM,43.7883,-111.7958,0.01,207.19,1519.6,,,,
11:04:20 AM,43.7883,-111.7958,0.02,207.19,1519.6,,,,
6:04:22 PM,43.7883,-111.7958,0.03,207.19,1519.6,,,,
6:04:24 PM,43.7883,-111.7958,0.01,207.19,1519.6,,,,
6:04:27 PM,43.7883,-111.7958,0.01,207.19,1519.6,,,,
11:04:29 AM,43.7883,-111.7958,0.02,207.19,1519.6,,,,
6:04:31 PM,43.7883,-111.7958,0.02,207.19,1519.6,,,,
6:04:33 PM,43.7883,-111.7958,0.02,207.19,1519.6,,,,
6:00:00 PM,43.7883,-111.7958,0.02,207.19,1519.7,,,,
6:04:38 PM,43.7883,-111.7958,0.01,207.19,1519.7,,,,
6:04:41 PM,43.7883,-111.7958,0.01,207.19,1519.7,,,,
6:04:43 PM,43.7883,-111.7958,0.03,207.19,1519.7,,,,
11:04:45 AM,43.7883,-111.7958,0.02,207.19,1519.7,,,,
11:04:48 AM,43.7883,-111.7958,0.02,207.19,1519.7,,,,
6:04:50 PM,43.7883,-111.7958,0.02,207.19,1519.7,,,,
6:04:52 PM,43.7883,-111.7958,0.02,207.19,1519.7,,,,
6:04:55 PM,43.7883,-111.7958,0.03,207.19,1519.7,,,,
11:04:57 AM,43.7883,-111.7958,0.03,207.19,1519.7,,,,
6:04:59 PM,43.7883,-111.7958,0.02,207.19,1519.7,,,,
6:05:02 PM,43.7883,-111.7958,0.04,207.19,1519.7,,,,
11:05:04 AM,43.7883,-111.7958,0.02,207.19,1519.7,,,,
11:05:06 AM,43.7883,-111.7958,0.03,207.19,1519.7,,,,
6:05:09 PM,43.7883,-111.7958,0.03,207.19,1519.8,,,,
6:05:11 PM,43.7883,-111.7958,0.02,207.19,1519.8,,,,
6:05:13 PM,43.7883,-111.7958,0.03,207.19,1519.8,,,,
6:05:16 PM,43.7883,-111.7958,0.02,207.19,1519.8,,,,
11:05:18 AM,43.7883,-111.7958,0.03,207.19,1519.8,,,,
6:05:20 PM,43.7883,-111.7958,0.02,207.19,1519.8,,,,
11:05:22 AM,43.7883,-111.7958,0.02,207.19,1519.8,,,,
11:05:25 AM,43.7883,-111.7958,0.03,207.19,1519.8,,,,
6:00:00 PM,,#NAME?,Angle: 207.19,de: 1519.80,s: 8,,,,
6:00:00 PM,43.7883,-111.7958,0.02,207.19,1519.8,,,,
6:05:34 PM,43.7883,-111.7958,0.02,207.19,1519.8,,,,
11:05:36 AM,43.7883,-111.7958,0.03,207.19,1519.8,,,,
6:05:38 PM,43.7883,-111.7958,0.01,207.19,1519.8,,,,
6:05:40 PM,43.7883,-111.7958,0.03,207.19,1519.8,,,,
6:05:43 PM,43.7883,-111.7958,0.03,207.19,1519.9,,,,
11:05:45 AM,43.7883,-111.7958,0.02,207.19,1519.9,,,,
6:05:48 PM,43.7883,-111.7958,0.02,207.19,1519.9,,,,
6:05:50 PM,43.7883,-111.7958,0.04,207.19,1519.9,,,,
11:05:52 AM,43.7883,-111.7958,0.02,207.19,1519.9,,,,
6:05:54 PM,43.7883,-111.7958,0.02,207.19,1519.9,,,,
6:05:57 PM,43.7883,-111.7958,0.03,207.19,1519.9,,,,
6:05:59 PM,43.7883,-111.7958,0.01,207.19,1519.9,,,,
6:06:01 PM,43.7883,-111.7958,0.03,207.19,1519.9,,,,
11:06:04 AM,43.7883,-111.7958,0.02,207.19,1519.9,,,,
11:06:06 AM,43.7883,-111.7958,0.01,207.19,1519.9,,,,
6:06:09 PM,43.7883,-111.7958,0.03,207.19,1519.9,,,,
6:06:11 PM,43.7883,-111.7958,0.02,207.19,1520,,,,
6:06:13 PM,43.7883,-111.7958,0.03,207.19,1520,,,,
6:06:15 PM,43.7883,-111.7958,0.02,207.19,1520,,,,
6:06:18 PM,43.7883,-111.7958,0.01,207.19,1520,,,,
11:06:20 AM,43.7883,-111.7958,0.02,207.19,1520,,,,
6:06:22 PM,43.7883,-111.7958,0.01,207.19,1520,,,,
6:06:24 PM,43.7883,-111.7958,0.02,207.19,1520,,,,
6:06:26 PM,43.7883,-111.7958,0.01,207.19,1520,,,,
11:06:29 AM,43.7883,-111.7958,0.01,207.19,1520,,,,
6:06:31 PM,43.7883,-111.7958,0.02,207.19,1520,,,,
6:06:34 PM,43.7883,-111.7958,0.01,207.19,1520,,,,
6:06:36 PM,43.7883,-111.7958,0.02,207.19,1520,,,,
6:06:38 PM,43.7883,-111.7958,0.02,207.19,1520.1,,,,
11:06:40 AM,43.7883,-111.7958,0.01,207.19,1520.1,,,,
6:06:43 PM,43.7883,-111.7958,0.02,207.19,1520.1,,,,
6:06:46 PM,43.7883,-111.7958,0,207.19,1520.1,,,,
6:06:48 PM,43.7883,-111.7958,0.01,207.19,1520.1,,,,
6:06:51 PM,43.7883,-111.7958,0.02,207.19,1520.1,,,,
11:06:53 AM,43.7883,-111.7958,0.01,207.19,1520.1,,,,
11:06:55 AM,43.7883,-111.7958,0.01,207.19,1520.1,,,,
11:06:57 AM,43.7883,-111.7958,0,207.19,1520.1,,,,
6:07:00 PM,43.7883,-111.7958,0.01,207.19,1520.1,,,,
6:07:02 PM,43.7883,-111.7958,0,207.19,1520.1,,,,
11:07:04 AM,43.7883,-111.7958,0.01,207.19,1520.1,,,,
6:07:06 PM,43.7883,-111.7958,0.01,207.19,1520.1,,,,
6:07:08 PM,43.7883,-111.7958,0.01,207.19,1520.1,,,,
11:07:10 AM,43.7883,-111.7958,0.02,207.19,1520.1,,,,
6:07:13 PM,43.7883,-111.7958,0.02,207.19,1520.1,,,,
6:07:16 PM,43.7884,-111.7958,0.78,341.97,1520.8,,,,
6:07:18 PM,43.7884,-111.7958,0.2,326.37,1521.7,,,,
6:07:20 PM,43.7884,-111.7958,0.22,326.37,1522.2,,,,
11:07:23 AM,43.7884,-111.7958,0.13,326.37,1522.8,,,,
6:07:25 PM,43.7884,-111.7958,0.06,326.37,1522.9,,,,
11:07:27 AM,43.7884,-111.7958,0.35,326.37,1523,,,,
6:07:29 PM,43.7884,-111.7958,0.32,326.37,1523,,,,
11:07:31 AM,43.7884,-111.7958,0.56,326.37,1523,,,,
11:07:34 AM,43.7884,-111.7958,0.22,326.37,1523,,,,
11:07:37 AM,43.7884,-111.7958,0.71,143.26,1523.3,,,,
6:07:39 PM,43.7884,-111.7958,0.36,52.49,1523.7,,,,
6:07:42 PM,43.7884,-111.7958,0.31,52.49,1524.3,,,,
6:07:44 PM,43.7884,-111.7958,0.29,52.49,1524.3,,,,
6:07:46 PM,43.7884,-111.7958,0.07,52.49,1524.3,,,,
11:07:48 AM,43.7884,-111.7958,0.21,52.49,1524.3,,,,
6:07:51 PM,43.7884,-111.7958,0.26,52.49,1524.3,,,,
6:07:53 PM,43.7884,-111.7958,0.01,52.49,1524.3,,,,
11:07:55 AM,43.7884,-111.7958,0.63,52.49,1524.5,,,,
11:07:58 AM,43.7884,-111.7958,0.13,52.49,1524.9,,,,
11:08:00 AM,43.7884,-111.7958,0.2,52.49,1524.9,,,,
6:08:02 PM,43.7884,-111.7958,0.05,52.49,1524.9,,,,
6:08:05 PM,43.7884,-111.7958,0.22,52.49,1524.9,,,,
6:08:07 PM,43.7884,-111.7958,0.09,52.49,1524.9,,,,
6:08:09 PM,43.7884,-111.7958,0.03,52.49,1524.9,,,,
11:08:12 AM,43.7884,-111.7958,0.14,52.49,1525,,,,
11:08:14 AM,43.7884,-111.7958,0.18,52.49,1525,,,,
6:08:16 PM,43.7884,-111.7958,0.05,52.49,1525.1,,,,
6:08:19 PM,43.7884,-111.7958,0.35,52.49,1525.1,,,,
11:08:21 AM,43.7884,-111.7958,0.31,52.49,1525.1,,,,
6:08:23 PM,43.7884,-111.7958,0.18,52.49,1525.1,,,,
6:08:25 PM,43.7884,-111.7958,0.12,52.49,1525.1,,,,
6:08:28 PM,43.7884,-111.7958,0.02,52.49,1525.1,,,,
6:08:30 PM,43.7884,-111.7958,0.07,52.49,1525.1,,,,
6:08:32 PM,43.7884,-111.7958,0.14,52.49,1525.1,,,,
6:08:34 PM,43.7884,-111.7958,0.04,52.49,1525.1,,,,
11:08:36 AM,43.7884,-111.7958,0,52.49,1525.1,,,,
6:08:38 PM,43.7884,-111.7958,0.03,52.49,1525.1,,,,
6:08:41 PM,43.7884,-111.7958,0.01,52.49,1525.1,,,,
6:08:43 PM,43.7884,-111.7958,0.57,52.49,1525.1,,,,
6:08:45 PM,43.7884,-111.7958,0.12,52.49,1525.2,,,,
6:08:47 PM,43.7884,-111.7958,0.06,52.49,1525.2,,,,
11:08:50 AM,43.7884,-111.7958,0.16,52.49,1525.1,,,,
11:08:52 AM,43.7884,-111.7958,0.05,52.49,1525.1,,,,
6:08:55 PM,43.7884,-111.7958,0.05,52.49,1525.1,,,,
6:08:57 PM,43.7884,-111.7958,0.01,52.49,1525.1,,,,
6:08:59 PM,43.7884,-111.7958,0.25,52.49,1525.1,,,,
6:09:02 PM,43.7884,-111.7958,0.52,52.49,1525.2,,,,
11:09:04 AM,43.7884,-111.7959,1.76,256.93,1525,,,,
11:09:06 AM,43.7884,-111.7959,1.77,271.61,1524.6,,,,
11:09:08 AM,43.7884,-111.7959,1.4,263.72,1524.2,,,,
6:09:11 PM,43.7884,-111.7959,1.76,270.27,1524.1,,,,
6:09:13 PM,43.7884,-111.7959,1.48,265.17,1524.1,,,,
11:09:15 AM,43.7884,-111.796,1.5,275.3,1523.7,,,,
6:09:18 PM,43.7884,-111.796,1.5,270.01,1523.6,,,,
6:09:20 PM,43.7884,-111.796,2.06,262.11,1523.4,,,,
6:09:23 PM,43.7884,-111.796,1.48,255.9,1523.3,,,,
6:09:25 PM,43.7884,-111.7961,1.83,266.26,1523.5,,,,
11:09:27 AM,43.7884,-111.7961,1.68,267.7,1523.5,,,,
6:09:29 PM,43.7884,-111.7961,1.98,264.15,1523.4,,,,
6:09:31 PM,43.7884,-111.7961,1.99,250.52,1523,,,,
6:09:34 PM,43.7884,-111.7962,2.07,253.27,1522.3,,,,
6:09:36 PM,43.7884,-111.7962,2.02,265.3,1522.1,,,,
6:09:38 PM,43.7884,-111.7962,1.42,277.48,1521.9,,,,
11:09:40 AM,43.7884,-111.7962,1.42,279.12,1521.9,,,,
6:09:43 PM,43.7884,-111.7963,1.49,268.85,1522,,,,
#VALUE!,43.7884,-111.7963,1.86,269.9,1522.1,,,,
#VALUE!,43.7883,-111.7963,1.85,260.37,1522,,,,
11:09:50 AM,43.7883,-111.7964,1.93,264.49,1521.9,,,,
#VALUE!,43.7883,-111.7964,1.94,273.22,1521.9,,,,
6:09:54 PM,43.7883,-111.7964,2.31,257.13,1521.9,,,,
11:09:56 AM,43.7883,-111.7965,2.35,258.17,1521.5,,,,
6:09:58 PM,43.7883,-111.7965,2.38,259.54,1521.2,,,,
6:10:01 PM,43.7883,-111.7966,2.43,267.46,1521.2,,,,
11:10:03 AM,43.7883,-111.7966,2.31,268.74,1521.1,,,,
6:10:06 PM,43.7883,-111.7966,2.24,257.38,1521,,,,
6:10:09 PM,43.7883,-111.7967,2.21,260.65,1520.5,,,,
6:10:11 PM,43.7883,-111.7967,1.79,262.71,1520.4,,,,
6:10:14 PM,43.7883,-111.7967,2.07,271.58,1520.4,,,,
11:10:16 AM,43.7883,-111.7968,2.3,266.17,1520.3,,,,
6:10:18 PM,43.7883,-111.7968,2.47,266.92,1520,,,,
6:10:20 PM,43.7883,-111.7968,2.33,262.05,1519.3,,,,
6:10:22 PM,43.7883,-111.7968,1.9,261.78,1518.9,,,,
6:10:24 PM,43.7883,-111.7969,1.82,267.49,1518.3,,,,
6:10:26 PM,43.7883,-111.7969,2.15,270.3,1517.8,,,,
11:10:29 AM,43.7883,-111.7969,1.92,270.52,1517.7,,,,
6:10:31 PM,43.7883,-111.7969,1.62,258.98,1517.7,,,,
11:10:34 AM,43.7883,-111.7969,0.54,258.98,1517.9,,,,
11:10:36 AM,43.7883,-111.7969,0.82,83.55,1517.9,,,,
11:10:38 AM,43.7883,-111.7969,0.21,118.52,1517.7,,,,
11:10:40 AM,43.7883,-111.7969,0.29,118.52,1517.4,,,,
6:10:43 PM,43.7883,-111.7969,0.15,118.52,1517.2,,,,
6:10:45 PM,43.7883,-111.7969,0.07,118.52,1517.2,,,,
6:10:47 PM,43.7883,-111.7969,0.13,118.52,1517.2,,,,
11:10:49 AM,43.7883,-111.7969,0.1,118.52,1517.2,,,,
11:10:51 AM,43.7883,-111.7969,1.32,118.52,1517.2,,,,
6:10:54 PM,43.7883,-111.7969,0.31,264.39,1517.2,,,,
6:10:56 PM,43.7883,-111.7969,0.17,264.39,1517.3,,,,
11:10:58 AM,43.7883,-111.7969,0.11,264.39,1517.3,,,,
11:11:00 AM,43.7883,-111.7969,0.5,264.39,1517.4,,,,
11:11:03 AM,43.7883,-111.797,1.33,315.77,1517.2,,,,
6:11:05 PM,43.7883,-111.797,1.89,357.2,1517.4,,,,
11:11:07 AM,43.7883,-111.797,0.21,359.69,1517.5,,,,
11:11:09 AM,43.7883,-111.797,0.13,359.69,1517.5,,,,
6:11:12 PM,43.7883,-111.797,0.01,359.69,1517.5,,,,
11:11:14 AM,43.7883,-111.797,0.03,359.69,1517.6,,,,
11:11:17 AM,43.7883,-111.797,0.04,359.69,1517.6,,,,
11:11:19 AM,43.7883,-111.797,0.05,359.69,1517.6,,,,
6:11:21 PM,43.7883,-111.797,0.02,359.69,1517.6,,,,
6:11:23 PM,43.7883,-111.797,0.02,359.69,1517.6,,,,
11:11:25 AM,43.7883,-111.797,0.02,359.69,1517.6,,,,
11:11:27 AM,43.7883,-111.797,0.01,359.69,1517.6,,,,
6:11:30 PM,43.7883,-111.797,0.15,359.69,1517.6,,,,
6:11:32 PM,43.7884,-111.797,2.09,2.61,1517.3,,,,
11:11:34 AM,43.7884,-111.797,4.38,4.05,1517.1,,,,
11:11:37 AM,43.7885,-111.797,6.42,3.31,1517.1,,,,
11:11:39 AM,43.7886,-111.7969,8.45,3.4,1517.3,,,,
11:11:41 AM,43.7887,-111.7969,10.12,4.8,1517.4,,,,
11:11:43 AM,43.7888,-111.7969,11.34,7.82,1517.5,,,,
11:11:46 AM,43.7889,-111.7969,11.65,6.66,1517.5,,,,
6:00:00 PM,43.789,-111.7969,10.95,9.23,1517.8,,,,
6:11:50 PM,43.7891,-111.7968,11.21,9.94,1517.9,,,,
11:11:53 AM,43.7893,-111.7968,11.14,9.54,1518,,,,
11:11:55 AM,43.7894,-111.7968,11.89,11.47,1518.3,,,,
11:11:57 AM,43.7895,-111.7967,12.09,11.79,1518.3,,,,
11:12:00 AM,43.7897,-111.7967,12.14,13.69,1518.7,,,,
6:12:02 PM,43.7898,-111.7966,12.39,14.61,1519,,,,
11:12:04 AM,43.7899,-111.7966,12.13,18.03,1519.3,,,,
6:12:06 PM,43.79,-111.7966,11.75,19.67,1519.8,,,,
11:12:09 AM,43.7901,-111.7965,11.46,24.85,1520.9,,,,
11:12:11 AM,43.7902,-111.7964,10.9,33.84,1521.2,,,,
11:12:13 AM,43.7903,-111.7963,10.71,48.22,1521.8,,,,
6:12:16 PM,43.7903,-111.7961,10.49,77.58,1522.8,,,,
11:12:18 AM,43.7903,-111.796,9.71,85.44,1523.6,,,,
11:12:20 AM,43.7903,-111.7959,8.31,85.36,1524,,,,
11:12:22 AM,43.7903,-111.7958,7.61,84.12,1524.3,,,,
11:12:24 AM,43.7904,-111.7957,5.14,63.65,1524.4,,,,
11:12:27 AM,43.7904,-111.7956,3.58,24.89,1525.5,,,,
11:12:29 AM,43.7904,-111.7956,1.63,24.89,1525.8,,,,
11:12:31 AM,43.7904,-111.7956,0.01,24.89,1525.6,,,,
11:12:33 AM,43.7904,-111.7956,0.01,24.89,1525.8,,,,
6:12:35 PM,43.7904,-111.7956,5,0.33,1526,,,,
11:12:37 AM,43.7905,-111.7956,2.95,356.19,1525.8,,,,
6:12:39 PM,43.7905,-111.7956,0.08,353.45,1525.4,,,,
6:12:42 PM,43.7905,-111.7956,0.12,353.45,1524.8,,,,
11:12:45 AM,43.7905,-111.7956,5.17,354.15,1524.6,,,,
11:12:47 AM,43.7906,-111.7957,8.89,357.58,1524.4,,,,
11:12:49 AM,43.7907,-111.7957,10.48,357.98,1524.3,,,,
11:12:51 AM,43.7908,-111.7957,11.78,359.6,1524,,,,
11:12:54 AM,43.791,-111.7957,12.49,359.35,1523.8,,,,
6:12:56 PM,43.7911,-111.7957,12.71,0.66,1523.8,,,,
6:12:59 PM,43.7913,-111.7957,12.96,2.5,1523.3,,,,
6:13:01 PM,43.7914,-111.7957,13.17,2.54,1522.9,,,,
11:13:03 AM,43.7915,-111.7956,13.83,1.04,1522.3,,,,
11:13:06 AM,43.7917,-111.7956,13.84,3.28,1520.8,,,,
6:13:08 PM,43.7919,-111.7956,11.75,1.95,1520,,,,
6:13:10 PM,43.792,-111.7956,12.22,4.54,1519.9,,,,
6:13:12 PM,43.7921,-111.7956,13.17,4.95,1520.4,,,,
11:13:15 AM,43.7923,-111.7956,13.78,4.49,1519.7,,,,
6:13:17 PM,43.7924,-111.7956,12.95,359.83,1520,,,,
11:13:19 AM,43.7925,-111.7956,13.53,0.68,1519.6,,,,
11:13:21 AM,43.7927,-111.7956,14.67,1.33,1518.8,,,,
11:13:23 AM,43.7928,-111.7956,15.65,3.48,1518.2,,,,
11:13:26 AM,43.793,-111.7955,15.95,3.46,1517.5,,,,
11:13:28 AM,43.7932,-111.7955,16.5,3.47,1517.2,,,,
6:13:31 PM,43.7934,-111.7955,16.76,4.44,1516.7,,,,
11:13:33 AM,43.7936,-111.7955,17.01,5.19,1516.7,,,,
11:13:35 AM,43.7937,-111.7955,16.87,4.58,1516.5,,,,
11:13:38 AM,43.794,-111.7954,16.58,3.46,1516.2,,,,
11:13:40 AM,43.7941,-111.7954,15.37,4.42,1516.2,,,,
11:13:42 AM,43.7942,-111.7954,13.67,7.17,1516,,,,
6:13:44 PM,43.7944,-111.7954,13.67,4.64,1515.7,,,,
6:13:47 PM,43.7945,-111.7954,13.92,358.94,1515.4,,,,
11:13:49 AM,43.7947,-111.7954,14.18,4.34,1515.6,,,,
11:13:52 AM,43.7949,-111.7954,14.56,0.75,1516.8,,,,
11:13:54 AM,43.795,-111.7954,14.47,2.91,1517.2,,,,
11:13:56 AM,43.7952,-111.7953,14.75,6.56,1517.7,,,,
6:13:58 PM,43.7953,-111.7953,15.05,14.7,1518.8,,,,
6:14:01 PM,43.7955,-111.7952,15.43,18.21,1519.1,,,,
11:14:04 AM,43.7957,-111.7951,14.65,18.71,1519.5,,,,
11:14:07 AM,43.7958,-111.7951,12.6,15.91,1519.2,,,,
6:14:09 PM,43.796,-111.7951,11.45,358.57,1519.6,,,,
11:14:11 AM,43.7961,-111.7951,11.4,359.64,1520.2,,,,
11:14:13 AM,43.7962,-111.795,12.1,10.72,1521.3,,,,
6:14:15 PM,43.7963,-111.795,12.31,11.98,1520.9,,,,
11:14:17 AM,43.7964,-111.795,12.53,8.05,1521.1,,,,
6:14:19 PM,43.7965,-111.795,12.92,357.38,1522,,,,
6:14:22 PM,43.7967,-111.795,13.15,344.59,1521,,,,
11:14:24 AM,43.7968,-111.7951,12.6,332.74,1519.4,,,,
11:14:27 AM,43.7969,-111.7952,11.44,335.07,1516.5,,,,
11:14:29 AM,43.797,-111.7953,8.52,342.04,1516.1,,,,
11:14:31 AM,43.7971,-111.7953,6.74,344.53,1516,,,,
11:14:34 AM,43.7971,-111.7953,0.13,344.52,1515.6,,,,
11:14:36 AM,43.7971,-111.7953,0.01,344.52,1515.8,,,,
6:14:38 PM,43.7971,-111.7953,0,344.52,1515.9,,,,
11:14:40 AM,43.7971,-111.7953,0,344.52,1515.9,,,,
11:14:42 AM,43.7971,-111.7953,5.94,315.81,1516.1,,,,
11:14:45 AM,43.7972,-111.7955,9.58,288.43,1515.7,,,,
11:14:47 AM,43.7972,-111.7956,12.52,272.11,1515,,,,
11:14:49 AM,43.7972,-111.7958,15.95,269.89,1513.6,,,,
11:14:52 AM,43.7972,-111.7962,18.75,270.33,1511,,,,
11:14:54 AM,43.7972,-111.7964,20.89,269.59,1508.8,,,,
11:14:57 AM,43.7972,-111.7969,21.77,269.86,1504.6,,,,
11:14:59 AM,43.7972,-111.7972,22.49,270.95,1501.7,,,,
6:15:01 PM,43.7972,-111.7975,23.2,269.88,1498.7,,,,
11:15:04 AM,43.7972,-111.7979,22.75,271.18,1495.4,,,,
11:15:07 AM,43.7971,-111.7982,17.25,258.7,1491.6,,,,
6:15:10 PM,43.797,-111.7985,15.42,247.94,1489,,,,
11:15:12 AM,43.797,-111.7985,9.14,213.37,1487.4,,,,
6:15:15 PM,43.7969,-111.7986,6.55,212.64,1486.1,,,,
11:15:17 AM,43.7968,-111.7986,2.82,216.52,1486.1,,,,
6:15:19 PM,43.7968,-111.7987,0.03,216.52,1486.2,,,,
11:15:22 AM,43.7968,-111.7987,0.04,216.52,1486.8,,,,
11:15:24 AM,43.7968,-111.7987,0.02,216.52,1486.7,,,,
6:15:26 PM,43.7968,-111.7987,0,216.52,1486.7,,,,
6:15:29 PM,43.7968,-111.7987,0,216.52,1486.7,,,,
11:15:31 AM,43.7968,-111.7987,0,216.52,1486.7,,,,
11:15:34 AM,43.7968,-111.7987,0,216.52,1486.7,,,,
11:15:36 AM,43.7968,-111.7987,0,216.52,1486.7,,,,
6:15:38 PM,43.7968,-111.7987,0,216.52,1486.7,,,,
11:15:41 AM,43.7968,-111.7987,0,216.52,1486.7,,,,
11:15:43 AM,43.7968,-111.7987,0,216.52,1486.7,,,,
6:15:45 PM,43.7968,-111.7987,0,216.52,1486.7,,,,
11:15:47 AM,43.7968,-111.7987,0,216.52,1486.7,,,,
11:15:49 AM,43.7968,-111.7987,0,216.52,1486.7,,,,
11:15:52 AM,43.7968,-111.7987,0,216.52,1486.7,,,,
11:15:54 AM,43.7968,-111.7987,0,216.52,1486.7,,,,
11:15:56 AM,43.7968,-111.7987,0,216.52,1486.7,,,,
11:15:59 AM,43.7968,-111.7987,0,216.52,1486.7,,,,
11:16:01 AM,43.7968,-111.7987,0,216.52,1486.7,,,,
6:16:03 PM,43.7968,-111.7987,0,216.52,1486.7,,,,
11:16:06 AM,43.7968,-111.7987,0,216.52,1486.7,,,,
11:16:08 AM,43.7968,-111.7987,0,216.52,1486.7,,,,
